Título;Cód. empresa;Empresa;Documento;Nº documento;Data emissão;Cód. cliente;Cliente;Origem;Inadimplente;SPC;Serasa;Subjudice;Taxa administrativa;Seguro;Valor a receber;Valor baixado;Valor líquido;Valor total;Observação
1550;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1699;20/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 710,02;R$ 710,02;R$ 710,02;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 03 - CAMPUS JAGUARIBE. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3.
1556;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1698;20/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 102.138,15;R$ 102.138,15;R$ 102.138,15;"REFERENTE A 10ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS CAMOCIM DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA Nº 11/2025. PROCESSO Nº 23255.000873/2025-92. MATERIAL 40% - R$ 40.855,26. MÃO DE OBRA - 60%- R$ 61.282,89. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1557;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1700;20/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 81.036,83;R$ 81.036,83;R$ 81.036,83;"REFERENTE A 10ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS TIANGUÁ DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA Nº 08/2025. PROCESSO Nº 23255.000868/2025-80. MATERIAL 40% - R$ 32.414,73. MÃO DE OBRA - 60%- R$ 48.622,10. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1553;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1703;24/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 43.416,01;R$ 43.416,01;R$ 43.416,01;"5ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO CORRETIVA E EMERGENCIAL DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS ITAPIPOCA. ""SERVIÇO DE EXECUÇÃO PREVENTIVA"" CONTRATO Nº 30 / 2023. PROCESSO Nº 23255.001512/2023-00."
1554;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1704;24/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.750,62;R$ 1.750,62;R$ 1.750,62;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS ITAPIPOCA. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00.
1559;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1705;25/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 118.075,22;R$ 0,00;R$ 118.075,22;R$ 118.075,22;"REFERENTE A 10ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS UBAJARA DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA Nº 09/2025. PROCESSO Nº 23255.000870/2025-59. MATERIAL 40% - R$ 47.230,09. MÃO DE OBRA - 60%- R$ 70.845,13. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1569;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1706;25/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 54.059,50;R$ 54.059,50;R$ 54.059,50;"REFERENTE A 10ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS MORADA NOVA DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA No 06/2025. PROCESSO No 23255.007479/2024-02. MATERIAL 40% - R$ 21.623,80. MÃO DE OBRA - 60%- R$ 32.435,70. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1561;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1708;26/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17.350,37;R$ 17.350,37;R$ 17.350,37;"6ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO EMERGENCIAL DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS PARACURU ""SERVIÇO DE EXECUÇÃO PREVENTIVA"" CONTRATO Nº 30 / 2023. PROCESSO Nº 23255.001512/2023-00."
1562;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1709;26/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 699,60;R$ 699,60;R$ 699,60;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS PARACURU. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00.
1571;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1707;26/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.361,24;R$ 2.361,24;R$ 2.361,24;"5ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO EMERGENCIAL DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS PARACURU ""SERVIÇO DE EXECUÇÃO PREVENTIVA"""
1567;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1714;27/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.095,92;R$ 7.095,92;R$ 7.095,92;"5ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 03 - CAMPUS LIMOEIRO DO NORTE. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 31 / 2023. PROCESSO Nº 23255.001512/2023-00. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3."
1568;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1716;27/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 285,92;R$ 285,92;R$ 285,92;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 03 - CAMPUS LIMOEIRO DO NORTE. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3.
1570;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1712;27/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 110,27;R$ 110,27;R$ 110,27;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO EMERGENCIAL DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS PARACURU. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00.
1572;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1717;31/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17.430,26;R$ 17.430,26;R$ 17.430,26;"12ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS CAMOCIM. ""SERVIÇO DE EXECUÇÃO PREVENTIVA"" CONTRATO Nº 30 / 2023. PROCESSO Nº 23255.001512/2023-00."
1573;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1718;31/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 702,82;R$ 702,82;R$ 702,82;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS CAMOCIM. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00..
1574;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1719;31/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.787,20;R$ 13.787,20;R$ 13.787,20;"13ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS CAMOCIM. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 30 / 2023. PROCESSO Nº 23255.001512/2023-00."
1575;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1720;31/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 555,51;R$ 555,51;R$ 555,51;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 02 - CAMPUS CAMOCIM. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00. DADOS BANCÁRIOS:
1584;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1721;31/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 947,06;R$ 947,06;R$ 947,06;"MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS MORADA NOVA DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA No 06/2025. PROCESSO No 23255.007479/2024-02. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1585;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1722;31/03/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 144.918,42;R$ 144.918,42;R$ 144.918,42;"REFERENTE A 01ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE OBRA DE ENGENHARIA DA CONSTRUÇÃO DO CAMPUS CAMPOS SALES PERTENCENTE A EXPANSÃO IV DO IFCE . CONTRATO DE OBRA DE ENGENHARIA No 02/2026. PROCESSO No 23255.000507/2025-33. MATERIAL 40% - R$ 57.967,37. MÃO DE OBRA 60% - R$ 86.951,05. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1576;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1723;06/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 8.898,74;R$ 0,00;R$ 8.898,74;R$ 8.898,74;"4ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS GUARAMIRANGA. ""SERVIÇO DE EXECUÇÃO PREVENTIVA"" CONTRATO Nº 29 / 2023. PROCESSO Nº 23255.001512/2023-00."
1577;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1724;06/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 358,81;R$ 0,00;R$ 358,81;R$ 358,81;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 01 - CAMPUS GUARAMIRANGA. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00
1578;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1725;06/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 140.641,38;R$ 0,00;R$ 140.641,38;R$ 140.641,38;"MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS TIANGUÁ DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA Nº 08/2025. PROCESSO Nº 23255.000868/2025-80. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1579;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1726;06/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 104.583,00;R$ 104.583,00;R$ 104.583,00;"REFERENTE A 11° MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS PARACURU DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA Nº 13/2025. PROCESSO Nº 23255.000876/2025-26. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1580;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1728;07/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 79.974,40;R$ 79.974,40;R$ 79.974,40;"REFERENTE A 11ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE OBRA PARA CONSTRUÇÃO DE UNIDADES DE ALIMENTAÇÃO NUTRICIONAL NO CAMPUS CAUCAIA DO IFCE NO SISTEMA CONSTRUTIVO STEEL FRAME. CONTRATO DE OBRA DE ENGENHARIA Nº 12/2025. PROCESSO Nº 23255.000875/2025-81. ""Considerando que o inciso VII do art. 114 e o anexo VI da Instrução Normativa no 2.110/22 da Receita Federal do Brasil prevê a não aplicação do instituto da retenção do INSS quando o órgão público efetuar contratação de obra de construção civil, reforma ou acréscimo e, por consequência, afasta a responsabilidade solidária da Administração Pública nesses casos (art. 135, § 2°,II)"""
1581;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1729;07/04/2026;93;UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 99.254,23;R$ 99.254,23;R$ 99.254,23;"REFERENTE A 23ª MEDIÇÃO DO OBJETO: CONTRATAÇÃO DE SERVIÇOS COMUNS DE ENGENHARIA DE EMPRESA ESPECIALIZADA PARA A OBRA DE CONSTRUÇÃO DOS BLOCOS ANEXOS DO CAMPUS DOS MALÊS. PERÍODO DE 01/01/2026 À 31/01/2026. CONTRATO Nº 16/2023. PROCESSO Nº 23804.000809/2023-86. ""Conforme art 114 da IN 2110/2022, não se aplica a retenção referente ao recolhimento de INSS na fonte: Art. 114. Não se aplica a retenção de que trata o art. 110 à contratação de serviços: II - por órgãos públicos da administração direta, autarquias e fundações de direito público, quando contratantes de obra de construção civil, reforma ou acréscimo, por meio de empreitada total, observado o disposto no inciso II do § 2º do art. 135."""
1597;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1740;08/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 21.754,70;R$ 21.754,70;R$ 21.754,70;"6ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO CORRETIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 04 - CAMPUS CRATO. ""SERVIÇO DE EXECUÇÃO CORRETIVA"" CONTRATO Nº 32 / 2023. PROCESSO Nº 23255.001512/2023-00. MATERIAL - R$ 34.906,66. MÃO DE OBRA - R$ 34.906,66. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3."
1598;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1741;08/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 877,19;R$ 877,19;R$ 877,19;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 04 - CAMPUS CRATO. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3.
1599;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1742;08/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 69.813,32;R$ 69.813,32;R$ 69.813,32;"7ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO CORRETIVA E PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 04 - CAMPUS CRATO. ""SERVIÇO DE EXECUÇÃO PREVENTIVA"" CONTRATO Nº 32 / 2023. PROCESSO Nº 23255.001512/2023-00. MATERIAL - R$ 34.906,66. MÃO DE OBRA - R$ 34.906,66. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3."
1600;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1743;08/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.815,01;R$ 2.815,01;R$ 2.815,01;MEDIÇÃO REFERENTE AO APOSTILAMENTO DO REAJUSTE CONTRATUAL - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 04 - CAMPUS CRATO. CONTRATO Nº 29/2023. PROCESSO Nº 23255.001512/2023-00. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3.
1601;1;DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA;NFSE;1744;08/04/2026;6;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;CR;Não;Não;Não;Não;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.046,10;R$ 5.046,10;R$ 5.046,10;"8ª MEDIÇÃO - OBJETO: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA DE MANUTENÇÃO CORRETIVA E PREVENTIVA DAS SUBESTAÇÕES DO IFCE - GRUPO 04 - CAMPUS CRATO. ""SERVIÇO DE EXECUÇÃO EMERGENCIAL"" CONTRATO Nº 32 / 2023. PROCESSO Nº 23255.001512/2023-00. MATERIAL - R$ 34.906,66. MÃO DE OBRA - R$ 34.906,66. DADOS BANCÁRIOS: BANCO: (104) CAIXA ECONÔMICA FEDERAL AGÊNCIA: 1977. OPERAÇÃO: 003. CONTA: 3274-3."
